Location,Date,Division,Grade,Paper_Cost,Pounds,Tons,Units,Check_Num,Receipt,Invoice,Notes,Filename
Fort Gillem,2018-04-19,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2111.62,37160,18.58,0,204410,149931,2850520,,
Fort Gillem,2018-04-23,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2043.43,35960,17.98,0,204410,149939,2850531,,
Fort Gillem,2018-04-24,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2228.68,39220,19.61,0,204410,149967,2856831,,
Fort Gillem,2018-04-20,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2141.17,37680,18.84,0,204410,149928,2850517,,
Fort Gillem,2018-04-17,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2118.44,37280,18.64,0,204410,149798,2850505,,
Fort Gillem,2018-04-17,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2212.77,38940,19.47,0,204410,149920,2850508,,
Fort Gillem,2018-04-24,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2144.58,37740,18.87,0,204410,149937,2850529,,
Fort Gillem,2018-04-21,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2121.85,37340,18.67,0,204410,149932,2850524,,
Fort Gillem,2018-04-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2076.39,36540,18.27,0,204410,149772,2844706,,
Fort Gillem,2018-04-12,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-29.77,0,0.0,0,206174,150380,2844691,,
Fort Gillem,2018-04-23,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-12.85,0,0.0,0,206174,150391,2856844,,
Fort Gillem,2018-04-24,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-11.62,0,0.0,0,206174,150388,2856830,,
Fort Gillem,2018-04-26,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-3.87,0,0.0,0,206174,150389,2856836,,
Fort Gillem,2018-04-26,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-36.12,0,0.0,0,206174,150398,AU04181159,,
Fort Gillem,2018-04-27,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-7.14,0,0.0,0,206174,150390,2856838,,
Fort Gillem,2018-04-27,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-26.91,0,0.0,0,206174,150392,2856845,,
Fort Gillem,2018-04-28,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-4.08,0,0.0,0,206174,150393,2856846,,
Fort Gillem,2018-04-29,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-7.75,0,0.0,0,206174,150396,2856851,,
Fort Gillem,2018-04-30,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-16.72,0,0.0,0,206174,150394,2856847,,
Fort Gillem,2018-04-30,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-14.68,0,0.0,0,206174,150395,2856848,,
Fort Gillem,2018-05-01,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-17.78,0,0.0,0,206174,150436,AU05180502,,
Fort Gillem,2018-05-01,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-22.33,0,0.0,0,206174,150439,AU05180505,,
Fort Gillem,2018-05-01,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-9.38,0,0.0,0,206174,150478,2867961,,
Fort Gillem,2018-05-01,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-23.65,0,0.0,0,206174,150480,2867963,,
Fort Gillem,2018-05-02,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-31.02,0,0.0,0,206174,150442,AU05180508,,
Fort Gillem,2018-05-02,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-28.4,0,0.0,0,206174,150443,AU05180509,,
Fort Gillem,2018-05-02,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-37.31,0,0.0,0,206174,150476,2856850,,
Fort Gillem,2018-05-02,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-53.42,0,0.0,0,206174,150477,2867960,,
Fort Gillem,2018-05-02,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-25.69,0,0.0,0,206174,150479,2867962,,
Fort Gillem,2018-05-03,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-20.95,0,0.0,0,206174,150447,AU05180513,,
Fort Gillem,2018-05-03,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-28.55,0,0.0,0,206174,150481,2867964,,
Fort Gillem,2018-05-03,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-27.53,0,0.0,0,206174,150483,2867966,,
Fort Gillem,2018-05-03,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-26.1,0,0.0,0,206174,150486,2867969,,
Fort Gillem,2018-05-03,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-18.03,0,0.0,0,206174,150904,AU05180547,,
Fort Gillem,2018-05-04,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-46.9,0,0.0,0,206174,150482,2867965,,
Fort Gillem,2018-05-04,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-16.31,0,0.0,0,206174,150487,2867970,,
Fort Gillem,2018-05-04,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-14.27,0,0.0,0,206174,150488,2867971,,
Fort Gillem,2018-05-04,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-14.27,0,0.0,0,206174,150489,2867972,,
Fort Gillem,2018-05-05,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-14.27,0,0.0,0,206174,150490,2867973,,
Fort Gillem,2018-05-05,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-89.92,0,0.0,0,206174,150491,2867974,,
Fort Gillem,2018-05-06,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-48.73,0,0.0,0,206174,150492,2867975,,
Fort Gillem,2018-05-07,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-31.43,0,0.0,0,206174,150456,AU05180522,,
Fort Gillem,2018-05-07,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-23.46,0,0.0,0,206174,151217,AU05180536,,
Fort Gillem,2018-05-08,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-1.63,0,0.0,0,206174,150493,2867976,,
Fort Gillem,2018-05-08,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-10.19,0,0.0,0,206174,150495,2867979,,
Fort Gillem,2018-05-08,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-23.57,0,0.0,0,206174,150504,AU05180786,,
Fort Gillem,2018-05-08,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-3.67,0,0.0,0,206174,150726,2893782,,
Fort Gillem,2018-05-09,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-21.82,0,0.0,0,206174,150494,2867977,,
Fort Gillem,2018-05-09,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-23.24,0,0.0,0,206174,150498,2893788,,
Fort Gillem,2018-05-09,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-15.09,0,0.0,0,206174,150732,2893789,,
Fort Gillem,2018-05-10,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-22.74,0,0.0,0,206174,150503,AU05180785,,
Fort Gillem,2018-05-10,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-43.23,0,0.0,0,206174,150725,2867978,,
Fort Gillem,2018-05-10,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-46.28,0,0.0,0,206174,150729,2893785,,
Fort Gillem,2018-05-10,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-38.54,0,0.0,0,206174,150733,2893790,,
Fort Gillem,2018-05-10,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-16.72,0,0.0,0,206174,150735,2893792,,
Fort Gillem,2018-05-10,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-23.24,0,0.0,0,206174,150736,2893793,,
Fort Gillem,2018-05-10,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-17.09,0,0.0,0,206174,150750,AU05180784,,
Fort Gillem,2018-05-10,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-25.92,0,0.0,0,206174,150752,AU05180789,,
Fort Gillem,2018-05-10,11,[ 54 ]  MIXED PAPER,0.0,7416,3.708,0,206174,300111458,,,
Fort Gillem,2018-05-11,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-24.47,0,0.0,0,206174,150727,2893783,,
Fort Gillem,2018-05-11,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-35.27,0,0.0,0,206174,150728,2893784,,
Fort Gillem,2018-05-11,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-37.31,0,0.0,0,206174,150730,2893786,,
Fort Gillem,2018-05-11,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-23.04,0,0.0,0,206174,150738,2893795,,
Fort Gillem,2018-05-11,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-17.78,0,0.0,0,206174,150762,AU05180801,,
Fort Gillem,2018-05-12,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-14.88,0,0.0,0,206174,150731,2893787,,
Fort Gillem,2018-05-12,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-11.01,0,0.0,0,206174,150737,2893794,,
Fort Gillem,2018-05-12,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-24.88,0,0.0,0,206174,150739,2893796,,
Fort Gillem,2018-05-12,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-42.61,0,0.0,0,206174,150740,2893797,,
Fort Gillem,2018-05-12,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-11.21,0,0.0,0,206174,150743,2893800,,
Fort Gillem,2018-05-12,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-19.18,0,0.0,0,206174,150777,AU05181060,,
Fort Gillem,2018-05-13,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-17.33,0,0.0,0,206174,150744,2893801,,
Fort Gillem,2018-05-14,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-3.47,0,0.0,0,206174,150741,2893798,,
Fort Gillem,2018-05-14,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-28.34,0,0.0,0,206174,150742,2893799,,
Fort Gillem,2018-05-14,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-3.08,0,0.0,0,206174,150910,2901350,,
Fort Gillem,2018-05-15,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-26.88,0,0.0,0,206174,150911,2901351,,
Fort Gillem,2018-05-15,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-16.82,0,0.0,0,206174,150919,2901359,,
Fort Gillem,2018-05-16,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-4.92,0,0.0,0,206174,150913,2901353,,
Fort Gillem,2018-05-16,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-22.98,0,0.0,0,206174,150914,2901354,,
Fort Gillem,2018-05-16,11,[ 902 ]  LIGHT LOAD/FRT IN CHARGEBACK,-4.31,0,0.0,0,206174,150915,2901355,,
Fort Gillem,2018-05-01,11,[ 11 ]  OLD CORRUGATED CONTAINERS,62.2,6220,3.11,24,206174,300111024,,,
Fort Gillem,2018-05-02,11,[ 11 ]  OLD CORRUGATED CONTAINERS,63.1,6310,3.155,25,206174,300111313,,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,77.8,7780,3.89,24,206174,300111314,,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,117.4,11740,5.87,32,206174,300111315,,,
Fort Gillem,2018-05-04,11,[ 11 ]  OLD CORRUGATED CONTAINERS,67.8,6780,3.39,28,206174,300111316,,,
Fort Gillem,2018-05-07,11,[ 11 ]  OLD CORRUGATED CONTAINERS,44.0,4400,2.2,28,206174,300111317,,,
Fort Gillem,2018-05-09,11,[ 11 ]  OLD CORRUGATED CONTAINERS,57.7,5770,2.885,27,206174,300111445,,,
Fort Gillem,2018-05-09,11,[ 11 ]  OLD CORRUGATED CONTAINERS,96.1,9610,4.805,25,206174,300111446,,,
Fort Gillem,2018-05-09,11,[ 11 ]  OLD CORRUGATED CONTAINERS,104.7,10470,5.235,29,206174,300111459,,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,105.6,10560,5.28,30,206174,300111447,,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,83.0,8300,4.15,20,206174,300111457,,,
Fort Gillem,2018-05-11,11,[ 11 ]  OLD CORRUGATED CONTAINERS,48.2,4820,2.41,28,206174,300111460,,,
Fort Gillem,2018-05-14,11,[ 11 ]  OLD CORRUGATED CONTAINERS,45.8,4580,2.29,28,206174,300111461,,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,91.8,9180,4.59,26,206174,300111462,,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,57.3,5730,2.865,27,206174,300111697,,,
Fort Gillem,2018-04-27,11,[ 11 ]  OLD CORRUGATED CONTAINERS,53.75,4300,2.15,30,206174,300111021,,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2067.6,38060,19.03,0,206174,150721,AU05180543,,
Fort Gillem,2018-05-08,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1878.55,34580,17.29,0,206174,150504,AU05180786,,
Fort Gillem,2018-05-02,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2111.06,38860,19.43,0,206174,150445,AU05180511,,
Fort Gillem,2018-05-07,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1816.62,33440,16.72,0,206174,150456,AU05180522,,
Fort Gillem,2018-05-14,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2070.86,38120,19.06,0,206174,150753,AU05180790,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1860.08,34240,17.12,0,206174,150752,AU05180789,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2092.59,38520,19.26,0,206174,150935,AU05181079,,
Fort Gillem,2018-05-06,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2114.32,38920,19.46,0,206174,150462,AU05180531,,
Fort Gillem,2018-05-14,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2030.66,37380,18.69,0,206174,150754,AU05180791,,
Fort Gillem,2018-05-15,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2030.66,37380,18.69,0,206174,150783,AU05181067,,
Fort Gillem,2018-05-02,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1819.88,33500,16.75,0,206174,150442,AU05180508,,
Fort Gillem,2018-05-01,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2074.12,38180,19.09,0,206174,150438,AU05180504,,
Fort Gillem,2018-05-04,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2328.36,42860,21.43,0,206174,150455,AU05180521,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1885.07,34700,17.35,0,206174,150503,AU05180785,,
Fort Gillem,2018-05-09,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2033.92,37440,18.72,0,206174,150505,AU05180788,,
Fort Gillem,2018-05-11,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2437.01,44860,22.43,0,206174,150719,AU05180527,,
Fort Gillem,2018-05-06,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2099.11,38640,19.32,0,206174,150463,AU05180532,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1971.99,36300,18.15,0,206174,150453,AU05180519,,
Fort Gillem,2018-05-01,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1888.33,34760,17.38,0,206174,150439,AU05180505,,
Fort Gillem,2018-05-12,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2440.27,44920,22.46,0,206174,150759,AU05180798,,
Fort Gillem,2018-05-02,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2037.18,37500,18.75,0,206174,150446,AU05180512,,
Fort Gillem,2018-05-08,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1996.98,36760,18.38,0,206174,150470,AU05180541,,
Fort Gillem,2018-05-12,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1913.32,35220,17.61,0,206174,150777,AU05181060,,
Fort Gillem,2018-05-14,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2127.36,39160,19.58,0,206174,150781,AU05181065,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2297.94,42300,21.15,0,206174,150717,AU05180525,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2149.09,39560,19.78,0,206174,150755,AU05180792,,
Fort Gillem,2018-05-02,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2341.4,43100,21.55,0,206174,150448,AU05180514,,
Fort Gillem,2018-05-15,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2214.28,40760,20.38,0,206174,150934,AU05181062,,
Fort Gillem,2018-05-04,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2087.16,38420,19.21,0,206174,150454,AU05180520,,
Fort Gillem,2018-05-11,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2087.16,38420,19.21,0,206174,151226,AU05180796,,
Fort Gillem,2018-05-15,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1960.04,36080,18.04,0,206174,150788,AU05181072,,
Fort Gillem,2018-05-12,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2195.81,40420,20.21,0,206174,150779,AU05181063,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2388.12,43960,21.98,0,206174,150718,AU05180526,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2046.96,37680,18.84,0,206174,150789,AU05181073,,
Fort Gillem,2018-05-13,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2409.85,44360,22.18,0,206174,150761,AU05180800,,
Fort Gillem,2018-05-07,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2133.88,39280,19.64,0,206174,150466,AU05180537,,
Fort Gillem,2018-05-07,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2155.61,39680,19.84,0,206174,150441,AU05180507,,
Fort Gillem,2018-05-15,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2155.61,39680,19.84,0,206174,150787,AU05181071,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2155.61,39680,19.84,0,206174,150792,AU05181076,,
Fort Gillem,2018-05-07,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2177.34,40080,20.04,0,206174,150469,AU05180540,,
Fort Gillem,2018-05-07,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2006.76,36940,18.47,0,206174,150467,AU05180538,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2199.07,40480,20.24,0,206174,150756,AU05180793,,
Fort Gillem,2018-05-08,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2028.49,37340,18.67,0,206174,150457,AU05180523,,
Fort Gillem,2018-05-09,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2028.49,37340,18.67,0,206174,150751,AU05180787,,
Fort Gillem,2018-05-04,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2050.22,37740,18.87,0,206174,150459,AU05180528,,
Fort Gillem,2018-05-07,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1879.64,34600,17.3,0,206174,151217,AU05180536,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1901.37,35000,17.5,0,206174,150904,AU05180547,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2137.14,39340,19.67,0,206174,150471,AU05180542,,
Fort Gillem,2018-05-06,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2096.94,38600,19.3,0,206174,150461,AU05180530,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1926.36,35460,17.73,0,206174,150729,2893785,,
Fort Gillem,2018-05-04,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2056.74,37860,18.93,0,206174,150452,AU05180518,,
Fort Gillem,2018-05-09,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2056.74,37860,18.93,0,206174,150494,2867977,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1929.62,35520,17.76,0,206174,150723,AU05180545,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1929.62,35520,17.76,0,206174,150750,AU05180784,,
Fort Gillem,2018-05-05,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1693.85,31180,15.59,0,206174,150491,2867974,,
Fort Gillem,2018-05-11,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2187.12,40260,20.13,0,206174,150734,2893791,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1951.35,35920,17.96,0,206174,150936,AU05181080,,
Fort Gillem,2018-05-15,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2230.58,41060,20.53,0,206174,150778,AU05181061,,
Fort Gillem,2018-05-13,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2488.08,45800,22.9,0,206174,150760,AU05180799,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2081.73,38320,19.16,0,206174,150749,AU05180783,,
Fort Gillem,2018-05-05,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2103.46,38720,19.36,0,206174,150450,AU05180516,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2146.92,39520,19.76,0,206174,150913,2901353,,
Fort Gillem,2018-05-09,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2491.34,45860,22.93,0,206174,150458,AU05180524,,
Fort Gillem,2018-05-08,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1954.61,35980,17.99,0,206174,150720,AU05180535,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2255.57,41520,20.76,0,206174,150793,AU05181077,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2150.18,39580,19.79,0,206174,150915,2901355,,
Fort Gillem,2018-05-01,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2280.56,41980,20.99,0,206174,150475,2856849,,
Fort Gillem,2018-05-15,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1979.6,36440,18.22,0,206174,150791,AU05181075,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2001.33,36840,18.42,0,206174,150722,AU05180544,,
Fort Gillem,2018-05-15,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2023.06,37240,18.62,0,206174,150782,AU05181066,,
Fort Gillem,2018-05-05,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2044.79,37640,18.82,0,206174,150451,AU05180517,,
Fort Gillem,2018-05-11,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2109.98,38840,19.42,0,206174,150757,AU05180794,,
Fort Gillem,2018-05-08,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2153.44,39640,19.82,0,206174,150726,2893782,,
Fort Gillem,2018-05-14,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2153.44,39640,19.82,0,206174,150784,AU05181068,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2327.28,42840,21.42,0,206174,150794,AU05181078,,
Fort Gillem,2018-05-02,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1961.13,36100,18.05,0,206174,150444,AU05180510,,
Fort Gillem,2018-05-11,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1961.13,36100,18.05,0,206174,151225,AU05180795,,
Fort Gillem,2018-05-01,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2026.32,37300,18.65,0,206174,150437,AU05180503,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2026.32,37300,18.65,0,206174,150483,2867966,,
Fort Gillem,2018-05-14,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2069.78,38100,19.05,0,206174,150786,AU05181070,,
Fort Gillem,2018-05-04,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2113.24,38900,19.45,0,206174,150460,AU05180529,,
Fort Gillem,2018-05-12,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2113.24,38900,19.45,0,206174,150743,2893800,,
Fort Gillem,2018-05-14,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2156.7,39700,19.85,0,206174,150910,2901350,,
Fort Gillem,2018-05-07,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2178.43,40100,20.05,0,206174,150468,AU05180539,,
Fort Gillem,2018-05-06,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2243.62,41300,20.65,0,206174,150464,AU05180533,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2308.81,42500,21.25,0,206174,150485,2867968,,
Fort Gillem,2018-05-04,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2308.81,42500,21.25,0,206174,150484,2867967,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1899.2,34960,17.48,0,206174,150447,AU05180513,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1942.66,35760,17.88,0,206174,150725,2867978,,
Fort Gillem,2018-05-16,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2051.31,37760,18.88,0,206174,150914,2901354,,
Fort Gillem,2018-05-01,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1924.19,35420,17.71,0,206174,150436,AU05180502,,
Fort Gillem,2018-05-11,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1924.19,35420,17.71,0,206174,150762,AU05180801,,
Fort Gillem,2018-05-12,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1945.92,35820,17.91,0,206174,150740,2893797,,
Fort Gillem,2018-05-10,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1967.65,36220,18.11,0,206174,150733,2893790,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1989.38,36620,18.31,0,206174,150903,AU05180546,,
Fort Gillem,2018-05-03,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2119.76,39020,19.51,0,206174,150449,AU05180515,,
Fort Gillem,2018-05-02,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1840.53,33880,16.94,0,206174,150443,AU05180509,,
Fort Gillem,2018-05-12,11,[ 11 ]  OLD CORRUGATED CONTAINERS,1992.64,36680,18.34,0,206174,150763,AU05180802,,
Fort Gillem,2018-05-02,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2036.1,37480,18.74,0,206174,150479,2867962,,
Fort Gillem,2018-05-01,11,[ 11 ]  OLD CORRUGATED CONTAINERS,2123.02,39080,19.54,0,206174,150478,2867961,,
